week,team_id,team_name,player_id,player_name,position,slot_position,points,projected_points,season
9,5,WOOD,4426515,Puka Nacua,RB/WR,BENCH,19.3,0,2025
9,5,WOOD,15795,DeAndre Hopkins,RB/WR,WR,1.9000000000000001,0,2025
9,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,4.6,0,2025
9,5,WOOD,-16017,Patriots D/ST,D/ST,D/ST,11.5,0,2025
9,5,WOOD,4362478,Emari Demercado,RB,BENCH,8.3,0,2025
9,6,ROUX,4567048,Kenneth Walker III,RB,RB,7.1000000000000005,0,2025
9,6,ROUX,4432710,TreVeyon Henderson,RB,FLEX,18.2,0,2025
9,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,18.0,0,2025
9,6,ROUX,4428209,Ricky Pearsall,RB/WR,IR,0.0,0,2025
9,6,ROUX,4432665,Brock Bowers,WR,TE,37.300000000000004,0,2025
9,6,ROUX,4688813,Josh Downs,RB/WR,WR,24.1,0,2025
9,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,3.6,0,2025
9,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,8.3,0,2025
9,6,ROUX,4697815,Rachaad White,RB,BENCH,7.1,0,2025
9,6,ROUX,12483,Matthew Stafford,TQB,QB,26.84,0,2025
9,6,ROUX,4430968,Kimani Vidal,RB,RB,22.200000000000003,0,2025
9,6,ROUX,-16003,Bears D/ST,D/ST,D/ST,0.5,0,2025
9,6,ROUX,3123052,Michael Badgley,WR/TE,K,21.0,0,2025
9,6,ROUX,4360078,Alec Pierce,RB/WR,BENCH,22.4,0,2025
9,6,ROUX,4036133,T.J. Hockenson,WR,BENCH,11.7,0,2025
9,6,ROUX,4596602,Brashard Smith,RB,BENCH,1.5,0,2025
9,7,POO,4241389,CeeDee Lamb,RB/WR,FLEX,23.1,0,2025
9,7,POO,4361307,Trey McBride,WR,TE,14.0,0,2025
9,7,POO,4040715,Jalen Hurts,TQB,BENCH,25.36,0,2025
9,7,POO,4047650,DK Metcalf,RB/WR,BENCH,15.6,0,2025
9,7,POO,4432773,Brian Thomas Jr.,RB/WR,WR,7.0,0,2025
9,7,POO,4360569,Jordan Mason,RB,BENCH,5.299999999999999,0,2025
9,7,POO,4612826,Ladd McConkey,RB/WR,WR,25.400000000000002,0,2025
9,7,POO,4635008,Keon Coleman,RB/WR,BENCH,7.2,0,2025
9,7,POO,4685702,Quinshon Judkins,RB,BENCH,3.2,0,2025
9,7,POO,4428557,Tyjae Spears,RB,RB,23.4,0,2025
9,7,POO,4034949,Eddy Pineiro,WR/TE,K,13.0,0,2025
9,7,POO,4608686,Kyle Monangai,RB,RB,23.700000000000003,0,2025
9,7,POO,4431280,Troy Franklin,RB/WR,BENCH,30.2,0,2025
9,7,POO,-16014,Rams D/ST,D/ST,D/ST,9.1,0,2025
9,7,POO,3912547,Sam Darnold,TQB,QB,27.200000000000003,0,2025
9,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,14.200000000000001,0,2025
9,8,MP,4242335,Jonathan Taylor,RB,RB,43.1,0,2025
9,8,MP,4427366,Breece Hall,RB,BENCH,31.86,0,2025
9,8,MP,3040151,George Kittle,WR,TE,17.200000000000003,0,2025
9,8,MP,3916148,Tony Pollard,RB,BENCH,13.100000000000001,0,2025
9,8,MP,3916433,Jakobi Meyers,RB/WR,FLEX,4.300000000000001,0,2025
9,8,MP,4696981,Cam Skattebo,RB,IR,9.5,0,2025
9,8,MP,4038941,Justin Herbert,TQB,QB,52.980000000000004,0,2025
9,8,MP,-16034,Texans D/ST,D/ST,D/ST,12.7,0,2025
9,8,MP,4385690,Dalton Kincaid,WR,BENCH,21.900000000000002,0,2025
9,8,MP,3953687,Brandon Aubrey,WR/TE,K,11.0,0,2025
9,8,MP,4431611,Caleb Williams,TQB,BENCH,49.5,0,2025
9,8,MP,4361432,Romeo Doubs,RB/WR,WR,20.5,0,2025
9,8,MP,3121023,Dallas Goedert,WR,BENCH,16.3,0,2025
9,8,MP,4608810,Tez Johnson,RB/WR,BENCH,6.8,0,2025
9,8,MP,3116389,Samaje Perine,RB,RB,19.0,0,2025
9,9,KESS,4262921,Justin Jefferson,RB/WR,WR,24.6,0,2025
9,9,KESS,3054850,Alvin Kamara,RB,RB,5.7,0,2025
9,9,KESS,4241478,DeVonta Smith,RB/WR,BENCH,11.4,0,2025
9,9,KESS,3139477,Patrick Mahomes,TQB,QB,33.46,0,2025
9,9,KESS,3116365,Mark Andrews,WR,TE,20.5,0,2025
9,9,KESS,4569987,Jaylen Warren,RB,RB,24.200000000000003,0,2025
9,9,KESS,4429205,Jordan Addison,RB/WR,WR,17.5,0,2025
9,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
9,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
9,9,KESS,4596448,Bucky Irving,RB,BENCH,0.0,0,2025
9,9,KESS,4360310,Trevor Lawrence,TQB,BENCH,21.200000000000003,0,2025
9,9,KESS,4240657,Michael Carter,RB,BENCH,0.0,0,2025
9,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,0.0,0,2025
9,9,KESS,15835,Zach Ertz,WR,FLEX,10.200000000000001,0,2025
9,9,KESS,4689936,Jake Bates,WR/TE,K,7.0,0,2025
9,9,KESS,-16024,Chargers D/ST,D/ST,D/ST,16.6,0,2025
9,10,ZSF,4429795,Jahmyr Gibbs,RB,RB,4.3,0,2025
9,10,ZSF,4379399,James Cook III,RB,FLEX,50.6,0,2025
9,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,20.0,0,2025
9,10,ZSF,4685415,Travis Hunter,RB/WR,BENCH,0.0,0,2025
9,10,ZSF,3121422,Terry McLaurin,RB/WR,IR,12.9,0,2025
9,10,ZSF,4431299,Rome Odunze,RB/WR,WR,14.9,0,2025
9,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,14.0,0,2025
9,10,ZSF,4429160,De'Von Achane,RB,RB,31.200000000000003,0,2025
9,10,ZSF,4431452,Drake Maye,TQB,QB,42.64,0,2025
9,10,ZSF,4572680,Tucker Kraft,WR,TE,32.8,0,2025
9,10,ZSF,4360248,Kyle Pitts Sr.,WR,BENCH,16.200000000000003,0,2025
9,10,ZSF,3055899,Harrison Butker,WR/TE,K,12.0,0,2025
9,10,ZSF,4429022,Kayshon Boutte,RB/WR,BENCH,15.0,0,2025
9,10,ZSF,4695404,Isaiah Davis,RB,BENCH,15.4,0,2025
9,10,ZSF,4431268,Chimere Dike,RB/WR,BENCH,33.9,0,2025
9,10,ZSF,-16008,Lions D/ST,D/ST,D/ST,6.3,0,2025
9,11,KIRK,4430807,Bijan Robinson,RB,RB,17.900000000000002,0,2025
9,11,KIRK,3916387,Lamar Jackson,TQB,QB,25.56,0,2025
9,11,KIRK,16800,Davante Adams,RB/WR,WR,20.5,0,2025
9,11,KIRK,4568490,RJ Harvey,RB,BENCH,40.7,0,2025
9,11,KIRK,3886598,Jauan Jennings,RB/WR,BENCH,18.6,0,2025
9,11,KIRK,4431459,Tyler Warren,WR,TE,12.4,0,2025
9,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,5.1,0,2025
9,11,KIRK,4258173,Nico Collins,RB/WR,FLEX,11.0,0,2025
9,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,11.1,0,2025
9,11,KIRK,4430737,Kyren Williams,RB,RB,17.4,0,2025
9,11,KIRK,15818,Keenan Allen,RB/WR,WR,11.5,0,2025
9,11,KIRK,4373626,Tyler Allgeier,RB,BENCH,9.0,0,2025
9,11,KIRK,4032473,Rashid Shaheed,RB/WR,BENCH,20.3,0,2025
9,11,KIRK,4697745,Tyler Loop,WR/TE,K,17.0,0,2025
9,11,KIRK,-16025,49ers D/ST,D/ST,D/ST,2.7,0,2025
9,12,GEMP,4890973,Ashton Jeanty,RB,RB,17.4,0,2025
9,12,GEMP,4239993,Tee Higgins,RB/WR,WR,40.5,0,2025
9,12,GEMP,4569618,Garrett Wilson,RB/WR,BENCH,0.0,0,2025
9,12,GEMP,4035538,David Montgomery,RB,RB,10.0,0,2025
9,12,GEMP,4428331,Rashee Rice,RB/WR,WR,37.6,0,2025
9,12,GEMP,15847,Travis Kelce,WR,TE,29.5,0,2025
9,12,GEMP,4361741,Brock Purdy,TQB,BENCH,0.0,0,2025
9,12,GEMP,4569173,Rhamondre Stevenson,RB,BENCH,5.4,0,2025
9,12,GEMP,4373678,Khalil Shakir,RB/WR,FLEX,25.6,0,2025
9,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,5.8,0,2025
9,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,9.3,0,2025
9,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
9,12,GEMP,3917792,Daniel Jones,TQB,QB,37.26,0,2025
9,12,GEMP,2971573,Ka'imi Fairbairn,WR/TE,K,32.0,0,2025
9,12,GEMP,3059915,Kareem Hunt,RB,BENCH,28.7,0,2025
9,12,GEMP,-16002,Bills D/ST,D/ST,BENCH,22.700000000000003,0,2025
10,1,PATS,4362628,Ja'Marr Chase,RB/WR,BENCH,14.100000000000001,0,2025
10,1,PATS,4259545,D'Andre Swift,RB,RB,12.3,0,2025
10,1,PATS,4683062,Xavier Worthy,RB/WR,BENCH,4.5,0,2025
10,1,PATS,4426354,George Pickens,RB/WR,BENCH,10.9,0,2025
10,1,PATS,4426348,Jayden Daniels,TQB,BENCH,15.220000000000002,0,2025
10,1,PATS,4241985,J.K. Dobbins,RB,RB,15.299999999999999,0,2025
10,1,PATS,4361579,Javonte Williams,RB,BENCH,6.800000000000001,0,2025
10,1,PATS,4429275,Trey Benson,RB,IR,0.0,0,2025
10,1,PATS,4426388,Jameson Williams,RB/WR,WR,35.5,0,2025
10,1,PATS,4429025,Quentin Johnston,RB/WR,WR,20.0,0,2025
10,1,PATS,2576925,Darren Waller,WR,BENCH,0.0,0,2025
10,1,PATS,4689114,Jaxson Dart,TQB,QB,53.52,0,2025
10,1,PATS,4595342,Oronde Gadsden II,WR,TE,12.100000000000001,0,2025
10,1,PATS,4248528,Christian Watson,RB/WR,FLEX,12.3,0,2025
10,1,PATS,2473037,Jason Myers,WR/TE,K,24.0,0,2025
10,1,PATS,-16002,Bills D/ST,D/ST,D/ST,6.1000000000000005,0,2025
10,2,3000,4426502,Drake London,RB/WR,WR,55.699999999999996,0,2025
10,2,3000,4372016,Jaylen Waddle,RB/WR,FLEX,28.1,0,2025
10,2,3000,4361529,Isiah Pacheco,RB,BENCH,0.0,0,2025
10,2,3000,3052587,Baker Mayfield,TQB,QB,22.92,0,2025
10,2,3000,4360516,Tyrone Tracy Jr.,RB,RB,12.8,0,2025
10,2,3000,3128429,Courtland Sutton,RB/WR,WR,13.4,0,2025
10,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
10,2,3000,4432577,C.J. Stroud,TQB,BENCH,4.36,0,2025
10,2,3000,4371733,Kenneth Gainwell,RB,BENCH,8.8,0,2025
10,2,3000,4429059,Woody Marks,RB,BENCH,17.8,0,2025
10,2,3000,-16011,Colts D/ST,D/ST,D/ST,8.7,0,2025
10,2,3000,4243331,Cade Otton,WR,BENCH,12.700000000000001,0,2025
10,2,3000,4569923,Andy Borregales,WR/TE,K,10.0,0,2025
10,2,3000,3046439,Hunter Henry,WR,TE,8.5,0,2025
10,2,3000,4432773,Brian Thomas Jr.,RB/WR,BENCH,7.0,0,2025
10,2,3000,4608686,Kyle Monangai,RB,RB,30.1,0,2025
10,3,GV,3929630,Saquon Barkley,RB,RB,11.600000000000001,0,2025
10,3,GV,3918298,Josh Allen,TQB,QB,48.16,0,2025
10,3,GV,4685382,Omarion Hampton,RB,IR,0.0,0,2025
10,3,GV,3915416,DJ Moore,RB/WR,FLEX,20.98,0,2025
10,3,GV,16737,Mike Evans,RB/WR,BENCH,0.0,0,2025
10,3,GV,3126486,Deebo Samuel,RB/WR,WR,18.8,0,2025
10,3,GV,4362238,Chase Brown,RB,BENCH,15.2,0,2025
10,3,GV,4035687,Michael Pittman Jr.,RB/WR,WR,18.9,0,2025
10,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,7.6000000000000005,0,2025
10,3,GV,4242355,Jake Ferguson,WR,BENCH,5.5,0,2025
10,3,GV,5083076,Harold Fannin Jr.,WR,TE,6.4,0,2025
10,3,GV,2577417,Dak Prescott,TQB,BENCH,15.4,0,2025
10,3,GV,4362081,Cameron Dicker,WR/TE,K,25.0,0,2025
10,3,GV,-16033,Ravens D/ST,D/ST,D/ST,22.7,0,2025
10,3,GV,4362478,Emari Demercado,RB,BENCH,20.200000000000003,0,2025
10,3,GV,4040761,Devin Singletary,RB,RB,14.9,0,2025
10,4,sgf,3117251,Christian McCaffrey,RB,RB,45.400000000000006,0,2025
10,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,WR,31.900000000000002,0,2025
10,4,sgf,4430027,Sam LaPorta,WR,TE,26.500000000000004,0,2025
10,4,sgf,3915511,Joe Burrow,TQB,IR,0.0,0,2025
10,4,sgf,2976212,Stefon Diggs,RB/WR,BENCH,24.400000000000002,0,2025
10,4,sgf,4361370,Chris Olave,RB/WR,WR,26.099999999999998,0,2025
10,4,sgf,4241416,Chuba Hubbard,RB,BENCH,6.7,0,2025
10,4,sgf,-16007,Broncos D/ST,D/ST,D/ST,20.2,0,2025
10,4,sgf,4038815,Rico Dowdle,RB,RB,40.900000000000006,0,2025
10,4,sgf,3046779,Jared Goff,TQB,QB,44.16,0,2025
10,4,sgf,4569587,Wan'Dale Robinson,RB/WR,FLEX,18.3,0,2025
10,4,sgf,4428718,Tre Tucker,RB/WR,BENCH,9.8,0,2025
10,4,sgf,4038441,Justice Hill,RB,BENCH,11.3,0,2025
10,4,sgf,3051876,Evan Engram,WR,BENCH,2.2,0,2025
10,4,sgf,11252,Joe Flacco,TQB,BENCH,34.7,0,2025
10,4,sgf,17372,Chris Boswell,WR/TE,K,16.0,0,2025
10,5,WOOD,4047646,A.J. Brown,RB/WR,FLEX,2.3,0,2025
10,5,WOOD,4047365,Josh Jacobs,RB,RB,35.2,0,2025
10,5,WOOD,4429615,Zay Flowers,RB/WR,BENCH,19.0,0,2025
10,5,WOOD,3042519,Aaron Jones Sr.,RB,RB,25.2,0,2025
10,5,WOOD,4567750,Emeka Egbuka,RB/WR,WR,20.5,0,2025
10,5,WOOD,3123076,David Njoku,WR,BENCH,9.1,0,2025
10,5,WOOD,4426338,Bo Nix,TQB,QB,24.32,0,2025
10,5,WOOD,3128720,Nick Chubb,RB,BENCH,9.100000000000001,0,2025
10,5,WOOD,4686361,Cam Little,WR/TE,K,28.0,0,2025
10,5,WOOD,4036378,Jordan Love,TQB,BENCH,16.86,0,2025
10,5,WOOD,4426515,Puka Nacua,RB/WR,WR,34.2,0,2025
10,5,WOOD,15795,DeAndre Hopkins,RB/WR,BENCH,2.6,0,2025
10,5,WOOD,3895856,Christian Kirk,RB/WR,BENCH,5.3999999999999995,0,2025
10,5,WOOD,-16017,Patriots D/ST,D/ST,D/ST,1.6,0,2025
10,5,WOOD,4429148,Theo Johnson,WR,TE,21.2,0,2025
10,6,ROUX,4567048,Kenneth Walker III,RB,RB,14.600000000000001,0,2025
10,6,ROUX,4432710,TreVeyon Henderson,RB,FLEX,38.2,0,2025
10,6,ROUX,4430878,Jaxon Smith-Njigba,RB/WR,WR,35.8,0,2025
10,6,ROUX,4428209,Ricky Pearsall,RB/WR,IR,0.0,0,2025
10,6,ROUX,4432665,Brock Bowers,WR,TE,40.50000000000001,0,2025
10,6,ROUX,4688813,Josh Downs,RB/WR,WR,14.5,0,2025
10,6,ROUX,4040655,Darnell Mooney,RB/WR,BENCH,4.2,0,2025
10,6,ROUX,4241372,Hollywood Brown,RB/WR,BENCH,8.3,0,2025
10,6,ROUX,4697815,Rachaad White,RB,RB,7.9,0,2025
10,6,ROUX,12483,Matthew Stafford,TQB,QB,53.739999999999995,0,2025
10,6,ROUX,4430968,Kimani Vidal,RB,BENCH,20.3,0,2025
10,6,ROUX,3123052,Michael Badgley,WR/TE,K,18.0,0,2025
10,6,ROUX,4360078,Alec Pierce,RB/WR,BENCH,30.9,0,2025
10,6,ROUX,4036133,T.J. Hockenson,WR,BENCH,9.9,0,2025
10,6,ROUX,4596602,Brashard Smith,RB,BENCH,0.7000000000000001,0,2025
10,6,ROUX,-16029,Panthers D/ST,D/ST,D/ST,14.8,0,2025
10,7,POO,4241389,CeeDee Lamb,RB/WR,BENCH,12.0,0,2025
10,7,POO,4361307,Trey McBride,WR,TE,37.2,0,2025
10,7,POO,4040715,Jalen Hurts,TQB,QB,12.02,0,2025
10,7,POO,4047650,DK Metcalf,RB/WR,FLEX,6.6,0,2025
10,7,POO,4360569,Jordan Mason,RB,BENCH,7.799999999999999,0,2025
10,7,POO,4612826,Ladd McConkey,RB/WR,WR,26.300000000000004,0,2025
10,7,POO,4685702,Quinshon Judkins,RB,RB,9.5,0,2025
10,7,POO,4428557,Tyjae Spears,RB,BENCH,7.699999999999999,0,2025
10,7,POO,4034949,Eddy Pineiro,WR/TE,K,12.0,0,2025
10,7,POO,4431280,Troy Franklin,RB/WR,WR,18.8,0,2025
10,7,POO,-16014,Rams D/ST,D/ST,D/ST,14.399999999999999,0,2025
10,7,POO,4608810,Tez Johnson,RB/WR,BENCH,18.2,0,2025
10,7,POO,3043078,Derrick Henry,RB,RB,22.5,0,2025
10,7,POO,4596334,Keaton Mitchell,RB,BENCH,5.4,0,2025
10,7,POO,4241474,Brian Robinson Jr.,RB,BENCH,23.300000000000004,0,2025
10,8,MP,4374302,Amon-Ra St. Brown,RB/WR,WR,28.5,0,2025
10,8,MP,4242335,Jonathan Taylor,RB,RB,58.80000000000001,0,2025
10,8,MP,4427366,Breece Hall,RB,RB,19.0,0,2025
10,8,MP,3040151,George Kittle,WR,TE,23.799999999999997,0,2025
10,8,MP,3916148,Tony Pollard,RB,BENCH,7.300000000000001,0,2025
10,8,MP,3916433,Jakobi Meyers,RB/WR,BENCH,9.900000000000002,0,2025
10,8,MP,4696981,Cam Skattebo,RB,IR,0.0,0,2025
10,8,MP,4038941,Justin Herbert,TQB,QB,42.4,0,2025
10,8,MP,-16034,Texans D/ST,D/ST,D/ST,17.0,0,2025
10,8,MP,4385690,Dalton Kincaid,WR,BENCH,23.8,0,2025
10,8,MP,3953687,Brandon Aubrey,WR/TE,BENCH,5.0,0,2025
10,8,MP,4431611,Caleb Williams,TQB,BENCH,62.800000000000004,0,2025
10,8,MP,4361432,Romeo Doubs,RB/WR,WR,13.6,0,2025
10,8,MP,3121023,Dallas Goedert,WR,FLEX,6.3,0,2025
10,8,MP,3116389,Samaje Perine,RB,BENCH,2.5,0,2025
10,8,MP,3050478,Jake Elliott,WR/TE,K,4.0,0,2025
10,9,KESS,4262921,Justin Jefferson,RB/WR,WR,19.4,0,2025
10,9,KESS,3054850,Alvin Kamara,RB,RB,13.2,0,2025
10,9,KESS,4241478,DeVonta Smith,RB/WR,WR,14.9,0,2025
10,9,KESS,3139477,Patrick Mahomes,TQB,BENCH,10.5,0,2025
10,9,KESS,3116365,Mark Andrews,WR,TE,24.5,0,2025
10,9,KESS,4569987,Jaylen Warren,RB,RB,26.0,0,2025
10,9,KESS,4429205,Jordan Addison,RB/WR,FLEX,12.4,0,2025
10,9,KESS,3116165,Chris Godwin Jr.,RB/WR,BENCH,0.0,0,2025
10,9,KESS,3116385,Joe Mixon,RB,IR,0.0,0,2025
10,9,KESS,4596448,Bucky Irving,RB,BENCH,0.0,0,2025
10,9,KESS,2977187,Cooper Kupp,RB/WR,BENCH,8.4,0,2025
10,9,KESS,15835,Zach Ertz,WR,BENCH,14.0,0,2025
10,9,KESS,4689936,Jake Bates,WR/TE,K,18.0,0,2025
10,9,KESS,-16024,Chargers D/ST,D/ST,D/ST,20.4,0,2025
10,9,KESS,4427728,Bam Knight,RB,BENCH,12.5,0,2025
10,9,KESS,4433970,J.J. McCarthy,TQB,QB,33.64,0,2025
10,10,ZSF,4429795,Jahmyr Gibbs,RB,FLEX,41.0,0,2025
10,10,ZSF,4379399,James Cook III,RB,RB,21.200000000000003,0,2025
10,10,ZSF,4685472,Tetairoa McMillan,RB/WR,WR,15.100000000000001,0,2025
10,10,ZSF,4685415,Travis Hunter,RB/WR,IR,0.0,0,2025
10,10,ZSF,3121422,Terry McLaurin,RB/WR,BENCH,0.0,0,2025
10,10,ZSF,4431299,Rome Odunze,RB/WR,WR,17.6,0,2025
10,10,ZSF,4239996,Travis Etienne Jr.,RB,BENCH,28.700000000000003,0,2025
10,10,ZSF,4429160,De'Von Achane,RB,RB,51.10000000000001,0,2025
10,10,ZSF,4431452,Drake Maye,TQB,QB,34.46,0,2025
10,10,ZSF,4572680,Tucker Kraft,WR,BENCH,3.0,0,2025
10,10,ZSF,4360248,Kyle Pitts Sr.,WR,TE,10.600000000000001,0,2025
10,10,ZSF,-16008,Lions D/ST,D/ST,D/ST,7.5,0,2025
10,10,ZSF,4723086,Colston Loveland,WR,BENCH,34.3,0,2025
10,10,ZSF,4429013,Tank Bigsby,RB,BENCH,0.7000000000000001,0,2025
10,10,ZSF,3150744,Chase McLaughlin,WR/TE,K,5.0,0,2025
10,10,ZSF,3916945,Darius Slayton,RB/WR,BENCH,19.6,0,2025
10,11,KIRK,4430807,Bijan Robinson,RB,RB,23.400000000000002,0,2025
10,11,KIRK,3916387,Lamar Jackson,TQB,QB,42.2,0,2025
10,11,KIRK,16800,Davante Adams,RB/WR,WR,37.2,0,2025
10,11,KIRK,4568490,RJ Harvey,RB,BENCH,19.900000000000002,0,2025
10,11,KIRK,3886598,Jauan Jennings,RB/WR,FLEX,26.200000000000003,0,2025
10,11,KIRK,4431459,Tyler Warren,WR,TE,19.0,0,2025
10,11,KIRK,4426385,Zach Charbonnet,RB,BENCH,19.4,0,2025
10,11,KIRK,4258173,Nico Collins,RB/WR,WR,30.1,0,2025
10,11,KIRK,4882093,Bhayshul Tuten,RB,BENCH,17.6,0,2025
10,11,KIRK,4430737,Kyren Williams,RB,RB,38.8,0,2025
10,11,KIRK,15818,Keenan Allen,RB/WR,BENCH,8.0,0,2025
10,11,KIRK,4373626,Tyler Allgeier,RB,BENCH,18.3,0,2025
10,11,KIRK,4032473,Rashid Shaheed,RB/WR,BENCH,15.100000000000001,0,2025
10,11,KIRK,4697745,Tyler Loop,WR/TE,K,18.0,0,2025
10,11,KIRK,-16005,Browns D/ST,D/ST,D/ST,4.8,0,2025
10,12,GEMP,4890973,Ashton Jeanty,RB,RB,31.2,0,2025
10,12,GEMP,4239993,Tee Higgins,RB/WR,BENCH,29.6,0,2025
10,12,GEMP,4569618,Garrett Wilson,RB/WR,WR,0.0,0,2025
10,12,GEMP,4035538,David Montgomery,RB,RB,19.6,0,2025
10,12,GEMP,4428331,Rashee Rice,RB/WR,BENCH,16.6,0,2025
10,12,GEMP,15847,Travis Kelce,WR,BENCH,10.600000000000001,0,2025
10,12,GEMP,4361741,Brock Purdy,TQB,BENCH,0.0,0,2025
10,12,GEMP,4569173,Rhamondre Stevenson,RB,FLEX,0.0,0,2025
10,12,GEMP,4373678,Khalil Shakir,RB/WR,WR,17.1,0,2025
10,12,GEMP,4686472,Marvin Mims Jr.,RB/WR,BENCH,0.0,0,2025
10,12,GEMP,-16026,Seahawks D/ST,D/ST,D/ST,26.0,0,2025
10,12,GEMP,3917232,Tyler Bass,WR/TE,IR,0.0,0,2025
10,12,GEMP,3917792,Daniel Jones,TQB,QB,29.580000000000002,0,2025
10,12,GEMP,3059915,Kareem Hunt,RB,BENCH,12.0,0,2025
10,12,GEMP,3117256,Dalton Schultz,WR,TE,25.5,0,2025
10,12,GEMP,11122,Matt Prater,WR/TE,K,5.0,0,2025
11,1,PATS,4362628,Ja'Marr Chase,RB/WR,WR,4.5,0,2025
11,1,PATS,4259545,D'Andre Swift,RB,FLEX,21.3,0,2025
11,1,PATS,4683062,Xavier Worthy,RB/WR,BENCH,4.0,0,2025
11,1,PATS,4426354,George Pickens,RB/WR,WR,24.9,0,2025
11,1,PATS,4426348,Jayden Daniels,TQB,BENCH,0.0,0,2025
11,1,PATS,4241985,J.K. Dobbins,RB,BENCH,8.899999999999999,0,2025
11,1,PATS,4361579,Javonte Williams,RB,RB,9.8,0,2025
11,1,PATS,4429275,Trey Benson,RB,IR,0.0,0,2025
11,1,PATS,4426388,Jameson Williams,RB/WR,BENCH,38.6,0,2025
11,1,PATS,2576925,Darren Waller,WR,BENCH,0.0,0,2025
11,1,PATS,4689114,Jaxson Dart,TQB,BENCH,26.28,0,2025
11,1,PATS,4595342,Oronde Gadsden II,WR,TE,7.9,0,2025
11,1,PATS,2473037,Jason Myers,WR/TE,K,30.0,0,2025
11,1,PATS,4432710,TreVeyon Henderson,RB,RB,57.300000000000004,0,2025
11,1,PATS,-16001,Falcons D/ST,D/ST,D/ST,8.3,0,2025
11,1,PATS,8439,Aaron Rodgers,TQB,QB,15.879999999999999,0,2025
11,2,3000,4372016,Jaylen Waddle,RB/WR,FLEX,23.599999999999998,0,2025
11,2,3000,4361529,Isiah Pacheco,RB,BENCH,0.0,0,2025
11,2,3000,4360516,Tyrone Tracy Jr.,RB,RB,23.500000000000004,0,2025
11,2,3000,3128429,Courtland Sutton,RB/WR,WR,11.8,0,2025
11,2,3000,4362249,Jayden Reed,RB/WR,IR,0.0,0,2025
11,2,3000,4371733,Kenneth Gainwell,RB,BENCH,29.4,0,2025
11,2,3000,4429059,Woody Marks,RB,BENCH,20.700000000000003,0,2025
11,2,3000,-16011,Colts D/ST,D/ST,BENCH,4.2,0,2025
11,2,3000,4243331,Cade Otton,WR,BENCH,16.5,0,2025
11,2,3000,4569923,Andy Borregales,WR/TE,K,14.0,0,2025
11,2,3000,3046439,Hunter Henry,WR,TE,7.9,0,2025
11,2,3000,4432773,Brian Thomas Jr.,RB/WR,BENCH,0.0,0,2025
11,2,3000,4608686,Kyle Monangai,RB,RB,19.0,0,2025
11,2,3000,3916945,Darius Slayton,RB/WR,WR,10.9,0,2025
11,2,3000,4431452,Drake Maye,TQB,QB,33.540000000000006,0,2025
11,2,3000,-16006,Cowboys D/ST,D/ST,D/ST,9.4,0,2025
11,3,GV,3929630,Saquon Barkley,RB,RB,21.1,0,2025
11,3,GV,3918298,Josh Allen,TQB,QB,62.019999999999996,0,2025
11,3,GV,4685382,Omarion Hampton,RB,BENCH,0.0,0,2025
11,3,GV,3915416,DJ Moore,RB/WR,BENCH,2.6,0,2025
11,3,GV,16737,Mike Evans,RB/WR,IR,0.0,0,2025
11,3,GV,3126486,Deebo Samuel,RB/WR,WR,28.1,0,2025
11,3,GV,4362238,Chase Brown,RB,RB,15.700000000000001,0,2025
11,3,GV,4035687,Michael Pittman Jr.,RB/WR,BENCH,2.9000000000000004,0,2025
11,3,GV,4575131,Jacory Croskey-Merritt,RB,BENCH,6.800000000000001,0,2025
11,3,GV,4242355,Jake Ferguson,WR,TE,9.6,0,2025
11,3,GV,5083076,Harold Fannin Jr.,WR,BENCH,10.0,0,2025
11,3,GV,2577417,Dak Prescott,TQB,BENCH,24.32,0,2025
11,3,GV,4362081,Cameron Dicker,WR/TE,K,22.0,0,2025
11,3,GV,-16033,Ravens D/ST,D/ST,D/ST,16.7,0,2025
11,3,GV,4362478,Emari Demercado,RB,FLEX,14.9,0,2025
11,3,GV,4241463,Jerry Jeudy,RB/WR,WR,20.400000000000002,0,2025
11,4,sgf,3117251,Christian McCaffrey,RB,RB,46.2,0,2025
11,4,sgf,4432708,Marvin Harrison Jr.,RB/WR,BENCH,12.8,0,2025
11,4,sgf,4430027,Sam LaPorta,WR,BENCH,7.800000000000001,0,2025
11,4,sgf,3915511,Joe Burrow,TQB,IR,0.0,0,2025
